guid,subspecies,catalognumberint,collectors,state_prov,county,spec_locality,collectornumber,date,parts,sex,dec_lat,dec_long,coordinateuncertaintyinmeters,total length,tail length,hind foot with claw,ear from notch,ear from crown,weight,total length unit,tail length unit,hind foot with claw unit,ear from notch unit,ear from crown unit,weight unit,reproductive data,unformatted measurements
MVZ:Mamm:178312,Sorex trowbridgii humboldtensis,178312,Martin G. Raphael,California,Humboldt County,"Six Rivers National Forest, Sign Board Gap, 10.5 km E Hoopa",Martin G. Raphael 327,1982-12-13,skull,unknown,41.06258,-123.55838,11838,,50,11,,,,,mm,mm,,,,,
MVZ:Mamm:113009,Sorex trowbridgii humboldtensis,113009,Oliver P. Pearson,California,Humboldt County,2 mi N Willow Creek,Oliver P. Pearson 1778,1949-08-29,"skin, study; skull",male,40.9669722,-123.6342136,8352,111,49,,7,,2.7,mm,mm,,mm,,g,testes 1 mm,
MVZ:Mamm:113001,Sorex trowbridgii humboldtensis,113001,Oliver P. Pearson,California,Humboldt County,2 mi N Willow Creek,Oliver P. Pearson 1774,1949-08-29,"skin, study; skull",unknown,40.9669722,-123.6342136,8352,112,54,14,7,,4.4,mm,mm,mm,mm,,g,,
MVZ:Mamm:208888,Sorex trowbridgii mariposae,208888,James L. Patton,California,Shasta County,"Trapsite F-1, Lassen Volcanic National Park",James L. Patton 21862,2004-08-09,"skeleton; skull; tissue (ethanol, 95%)",female,40.5098261,-121.4571229,312,110,51,13,6,,3.8,mm,mm,mm,mm,,g,,
MVZ:Mamm:56851,Sorex trowbridgii humboldtensis,56851,Chester C. Lamb,California,Trinity County,"1.5 mi N Mad River Bridge, South Fork Mt.",Chester C. Lamb 16583,1932-05-29,"skin, study; skull",female,40.47157,-123.50169,2902,113,46,13,7,,4.3,mm,mm,mm,mm,,g,,
MVZ:Mamm:120421,Sorex trowbridgii trowbridgii,120421,Seth B. Benson,Oregon,Douglas County,1.3 mi E Gardiner,Seth B. Benson 11995,1956-05-21,"skin, study; skull",male,43.7303,-124.0832,1854,122,58,13,8,8,6.2,mm,mm,mm,mm,mm,g,TL 5M,
MVZ:Mamm:94001,Sorex trowbridgii trowbridgii,94001,John E. Chattin,Washington,Pacific County,2.5 mi SE Chinook,John E. Chattin 674,1940-08-11,"skin, study; skull",male,46.247506326,-123.90729212,2348,116,57,13,8,,6.5,mm,mm,mm,mm,,g,,
MVZ:Mamm:218563,Sorex trowbridgii mariposae,218563,John D. Perrine,California,Shasta County,"W end Manzanita Lake, Lassen Volcanic National Park",John D. Perrine 326,2006-09-12,skull; tissue (frozen); whole organism (ethanol),male,40.53759,-121.57018,30,100,47,13,7,,3.75,mm,mm,mm,mm,,g,,
MVZ:Mamm:56840,Sorex trowbridgii humboldtensis,56840,Chester C. Lamb,California,Trinity County,"1.5 mi N Mad River Bridge, South Fork Mt.",Chester C. Lamb 16537,1932-05-19,"skin, study; skull",male,40.47157,-123.50169,2902,107,48,13,7,,5.4,mm,mm,mm,mm,,g,,
MVZ:Mamm:11820,Sorex trowbridgii humboldtensis,11820,Frank Stephens,California,Humboldt County,Trinidad,Frank Stephens 3451,1910-10-15,"skin, study; skull",female,41.0591,-124.1433,1278,126,59,14,7,,,mm,mm,mm,mm,,,,
MVZ:Mamm:134674,Sorex trowbridgii trowbridgii,134674,Walter W. Dalquest,Washington,King County,Seattle,Walter W. Dalquest 2075,1941-02-22,"skin, study; skull",female,47.6064,-122.3308,20130,114,52,14,,,6,mm,mm,mm,,,g,,
MVZ:Mamm:178218,Sorex trowbridgii trowbridgii,178218,Martin G. Raphael,California,Siskiyou County,"Klamath National Forest, Beans Ridge, 12 km N, 5.6 km W Somes Bar",Martin G. Raphael 509,1982-12-16,skull,unknown,41.48966,-123.55674,597,,51,,,,,,mm,,,,,,
MVZ:Mamm:113000,Sorex trowbridgii humboldtensis,113000,Oliver P. Pearson,California,Humboldt County,3 mi N Willow Creek,Oliver P. Pearson 1770,1949-08-29,"skin, study; skull",unknown,40.9809127,-123.6339428,9167,108,50,13,8,,4.2,mm,mm,mm,mm,,g,,
MVZ:Mamm:191626,Sorex trowbridgii montereyensis,191626,"James L. Patton, Gary M. Fellers",California,Marin County,"Stewart Trail at junction Greenpick trail, 5.2 km S Olema, Point Reyes National Seashore",James L. Patton 17150,1998-03-03,skeleton; tissue (frozen),male,37.9936085,-122.7860072,4429,,,,,,,,,,,,,,
MVZ:Mamm:98134,Sorex trowbridgii mariposae,98134,A. P. Hendrickson,California,Placer County,"5 mi S Truckee, W bank Truckee River",A. P. Hendrickson 688,1942-07-06,"skin, study; skull",female,39.2599291,-120.2080704,7459,111,53,15,8,,,mm,mm,mm,mm,,,,
MVZ:Mamm:47662,Sorex trowbridgii montereyensis,47662,Ward C. Russell,California,Alameda County,Berkeley,Ward C. Russell 104,1929-03-01,"skin, study; skull",female,37.871028,-122.277108,2257,120,46,18,,,,mm,mm,mm,,,,,
MVZ:Mamm:201004,Sorex trowbridgii mariposae,201004,"Monica J. Albe, João M. Alexandrino",California,Calaveras County,"Spruce Creek, 3.1 mi SSW of West Point",109,2003-02-17,tissue (frozen); whole organism (ethanol),unknown,38.35773,-120.54769,1191,100,42,12,9,,5.6,mm,mm,mm,mm,,g,,
MVZ:Mamm:47663,Sorex trowbridgii montereyensis,47663,Ward C. Russell,California,Alameda County,Berkeley,Ward C. Russell 105,1929-03-02,"skin, study; skull",unknown,37.871028,-122.277108,2257,114,50,14,,,4.8,mm,mm,mm,,,g,,
MVZ:Mamm:94024,Sorex trowbridgii trowbridgii,94024,Ward C. Russell,Washington,Clark County,3.5 mi E and 5 mi N Yacolt,Ward C. Russell 7422,1940-07-29,"skin, study; skull",male,45.938495019,-122.33246126,1379,122,55,14,8,,,mm,mm,mm,mm,,,,
MVZ:Mamm:178416,Sorex trowbridgii humboldtensis,178416,Martin G. Raphael,California,Trinity County,"Shasta-Trinity National Forest, Big Creek, 4.2 km N, 8.9 km E Burnt Ranch",Martin G. Raphael 620,1982-12-10,skull,unknown,40.8442342,-123.367292,1193,120,48,13,,,,mm,mm,mm,,,,,
MVZ:Mamm:178271,Sorex trowbridgii trowbridgii,178271,Martin G. Raphael,California,Siskiyou County,"Klamath National Forest, Davis Creek, 2 km N, 0.5 km E Somes Bar",Martin G. Raphael 1334,1983-05-15,skull,male,41.39962,-123.48381,597,114,50,14,,,,mm,mm,mm,,,,,
MVZ:Mamm:178399,Sorex trowbridgii humboldtensis,178399,Martin G. Raphael,California,Trinity County,"Shasta-Trinity National Forest, Big Creek, 4.2 km N, 8.9 km E Burnt Ranch",Martin G. Raphael 595,1982-12-10,skull,unknown,40.8442342,-123.367292,1193,,,,,,,,,,,,,,
MVZ:Mamm:178400,Sorex trowbridgii humboldtensis,178400,Martin G. Raphael,California,Trinity County,"Shasta-Trinity National Forest, Big Creek, 4.2 km N, 8.9 km E Burnt Ranch",Martin G. Raphael 596,1982-12-10,skull,unknown,40.8442342,-123.367292,1193,,49,,,,,,mm,,,,,,
MVZ:Mamm:200547,Sorex trowbridgii mariposae,200547,James L. Patton,California,Shasta County,"Trapsite F-1, Lassen Volcanic National Park",James L. Patton 19698,2002-08-11,skeleton; tissue (ethanol),female,40.5098261,-121.4571229,312,95,45,13,4,,3,mm,mm,mm,mm,,g,,
MVZ:Mamm:206917,Sorex trowbridgii mariposae,206917,John O. Matson,California,Modoc County,"8.5 km NW Pepperdine Camp [=Upper Deep Creek Camp] National Forest Service Route 31, Warner Mts., Modoc National Forest",John O. Matson 6904,2002-08-04,"skin, study",female,41.51955,-120.28822,1200,120,54,19,9,,4.5,mm,mm,mm,mm,,g,no emb,
MVZ:Mamm:181613,Sorex trowbridgii montereyensis,181613,E. Larson,California,Monterey County,"Carmel River, in Woodrat Nest",,1954-03-01,whole organism (ethanol),unknown,36.53954,-121.921135,3219,,,,,,,,,,,,,,
MVZ:Mamm:93995,Sorex trowbridgii trowbridgii,93995,Charles G. Sibley,Washington,Pacific County,2.5 mi SE Chinook,Charles G. Sibley 1025,1940-08-09,"skin, study; skull",male,46.247506326,-123.90729212,2348,122,58,14,9,4,6.3,mm,mm,mm,mm,mm,g,,
MVZ:Mamm:93996,Sorex trowbridgii trowbridgii,93996,Charles G. Sibley,Washington,Pacific County,2.5 mi SE Chinook,Charles G. Sibley 1027,1940-08-09,"skin, study; skull",female,46.247506326,-123.90729212,2348,120,58,14,9,4,4.6,mm,mm,mm,mm,mm,g,,
MVZ:Mamm:178122,Sorex trowbridgii humboldtensis,178122,Martin G. Raphael,California,Humboldt County,"Six Rivers National Forest, Ammon Creek, 6.9 km S Salyer",Martin G. Raphael 954,1982-05-04,skull,unknown,40.82896,-123.58348,3536,,,,,,,,,,,,,,
MVZ:Mamm:178314,Sorex trowbridgii humboldtensis,178314,Martin G. Raphael,California,Trinity County,"Shasta-Trinity National Forest, Happy Camp Mt., 8.9 km E Salyer",Martin G. Raphael 337,1982-07-17,skull,unknown,40.8986426,-123.4739566,1621,109,47,13,7,,4.3,mm,mm,mm,mm,,g,,
MVZ:Mamm:225092,Sorex trowbridgii mariposae,225092,Jessica L. Blois,California,Shasta County,"Samwel Cave, 2.2 mi SE McCloud Bridge Campground on Fender's Ferry Rd",Jessica L. Blois 61,2008-06-27,skeleton; skull; tissue (frozen),female,40.9176,-122.239893,,,,,,,,,,,,,,,
MVZ:Mamm:200579,Sorex trowbridgii mariposae,200579,James L. Patton,California,Tehama County,"Trapsite R-1, Lassen Volcanic National Park",James L. Patton 19673,2002-07-22,skeleton; tissue (ethanol),female,40.4322209,-121.5330702,312,111,52,14,5,,3.5,mm,mm,mm,mm,,g,,
MVZ:Mamm:178174,Sorex trowbridgii humboldtensis,178174,Martin G. Raphael,California,Humboldt County,"Six Rivers National Forest, Ammon Creek, 6.9 km S Salyer",Martin G. Raphael 1773,1983-05-04,skull,unknown,40.82896,-123.58348,3536,,,,,,,,,,,,,,
MVZ:Mamm:178418,Sorex trowbridgii humboldtensis,178418,Martin G. Raphael,California,Trinity County,"Shasta-Trinity National Forest, Big Creek, 4.2 km N, 8.9 km E Burnt Ranch",Martin G. Raphael 622,1982-12-10,skull,unknown,40.8442342,-123.367292,1193,113,48,12,8,,,mm,mm,mm,mm,,,,
MVZ:Mamm:81041,Sorex trowbridgii montereyensis,81041,Morris M. Green,California,Alameda County,Berkeley,Morris M. Green 2724,1930-05-06,"skin, study; skull",female,37.871028,-122.277108,2257,126,50,16.4,,,,mm,mm,mm,,,,,
MVZ:Mamm:178403,Sorex trowbridgii humboldtensis,178403,Martin G. Raphael,California,Trinity County,"Shasta-Trinity National Forest, Big Creek, 4.2 km N, 8.9 km E Burnt Ranch",Martin G. Raphael 599,1982-12-10,skull,unknown,40.8442342,-123.367292,1193,,,,,,,,,,,,,,
MVZ:Mamm:178411,Sorex trowbridgii humboldtensis,178411,Martin G. Raphael,California,Trinity County,"Shasta-Trinity National Forest, Big Creek, 4.2 km N, 8.9 km E Burnt Ranch",Martin G. Raphael 607,1982-12-10,skull,unknown,40.8442342,-123.367292,1193,107,47,14,,,,mm,mm,mm,,,,,
MVZ:Mamm:178492,Sorex trowbridgii humboldtensis,178492,Martin G. Raphael,California,Trinity County,"Shasta-Trinity National Forest, Barnum Ridge East, 7.2 km N, 4.5 km W Big Bar",Martin G. Raphael 1215,1983-07-13,skull,unknown,40.8143031,-123.3244689,3230,111,46,13,,,,mm,mm,mm,,,,,
MVZ:Mamm:107806,Sorex trowbridgii montereyensis,107806,Jack C. von Bloeker Jr.,California,Monterey County,Strawberry Canyon,Jack C. von Bloeker Jr. 7596,1937-06-02,"skin, study; skull",male,36.8297,-121.7339,1000,125,50,15,8,,,mm,mm,mm,mm,,,,
MVZ:Mamm:97946,Sorex trowbridgii montereyensis,97946,Viola M. Hildebrand,California,Monterey County,"Mud Creek, 3.5 mi S San Juan",Viola M. Hildebrand 102,1942-04-05,"skin, study; skull",female,36.777608,-121.538122,322,109,42,14,6,,,mm,mm,mm,mm,,,,
MVZ:Mamm:123602,Sorex trowbridgii mariposae,123602,A. P. Hendrickson,California,Modoc County,"Lily Lake, 8 mi E Pine Creek",A. P. Hendrickson 712,1957-08-03,"skin, study; skull",female,41.9768849,-120.2089227,208,110,37,13,7,,,mm,mm,mm,mm,,,no embs,
MVZ:Mamm:102080,Sorex trowbridgii montereyensis,102080,Walter W. Dalquest,California,Alameda County,Berkeley,Walter W. Dalquest 2596,1941-10-05,"skin, study; skull",female,37.8697904,-122.2715302,4075,115,47,15,,,,mm,mm,mm,,,,no emb,
MVZ:Mamm:178408,Sorex trowbridgii humboldtensis,178408,Martin G. Raphael,California,Trinity County,"Shasta-Trinity National Forest, Big Creek, 4.2 km N, 8.9 km E Burnt Ranch",Martin G. Raphael 604,1982-12-10,skull,unknown,40.8442342,-123.367292,1193,117,50,14,8,,,mm,mm,mm,mm,,,,
MVZ:Mamm:99500,Sorex trowbridgii humboldtensis,99500,Harvey I. Fisher,California,Humboldt County,"Maple Creek, 1 mi N junction Mad River",Harvey I. Fisher 7972,1942-09-03,"skin, study; skull",male,40.77914,-123.88759,2395,117,53,13,9,,5,mm,mm,mm,mm,,g,,
MVZ:Mamm:32425,Sorex trowbridgii mariposae,32425,Tracy I. Storer,California,El Dorado County,"Glen Alpine Creek, near Fallen Leaf Lake",Tracy I. Storer 1435,1921-08-19,whole organism (ethanol),unknown,38.8788144,-120.0734628,587,,,15,,,,,,mm,,,,,
MVZ:Mamm:206293,Sorex trowbridgii mariposae,206293,,California,Shasta County,"Trapsite B-2, Lassen Volcanic National Park",,2003-07-11,"skin, study; skull; tissue (frozen)",unknown,40.531735,-121.5583995,312,97,47,11,7,,3.5,mm,mm,mm,mm,,g,,
MVZ:Mamm:219010,Sorex trowbridgii montereyensis,219010,"Ilona Lunenburg, Andrea Swei",California,Marin County,"Marin Municipal Water District, Fairfax",99,2006-06-30,skeleton; tissue (frozen),female,37.9573472222,-122.600725,1413,103,44,14,6,,6,mm,mm,mm,mm,,g,,
MVZ:Mamm:223109,Sorex trowbridgii mariposae,223109,"Ilona Lunenburg, Larry Saslaw",California,Tulare County,Case Mountain,154,2003-07-16,skeleton (postcranial); skull; tissue (frozen),unknown,36.412731,-118.802821,2478,104,49,13,8,,4.1,mm,mm,mm,mm,,g,,
MVZ:Mamm:178261,Sorex trowbridgii trowbridgii,178261,Martin G. Raphael,California,Siskiyou County,"Klamath National Forest, Sandy Bar Creek, 13.6 km N, 3.7 km E Somes Bar",Martin G. Raphael 1054,1983-03-02,skull,unknown,41.50407,-123.44556,864,,,,,,,,,,,,,,
MVZ:Mamm:177384,Sorex trowbridgii montereyensis,177384,David O. Ribble,California,Monterey County,"Robertson Creek, Hastings Natural History Reservation",David O. Ribble 809,1987-12-03,"skin, study; skull",male,36.37618496,-121.5484028,27,101,51,13.5,9,,6.5,mm,mm,mm,mm,,g,t = 5x4 mm (creamish),
MVZ:Mamm:112985,Sorex trowbridgii humboldtensis,112985,Oliver P. Pearson,California,Humboldt County,Big Lagoon,Oliver P. Pearson 1621,1949-08-09,"skin, study; skull",unknown,41.1604001,-124.1323646,988,125,61,14,8,,5.7,mm,mm,mm,mm,,g,,
MVZ:Mamm:120432,Sorex trowbridgii trowbridgii,120432,Elbert M. Brock,Washington,Clallam County,"junction of Dungeness and Grey Wolf Rivers [T29N, R3W, S30]",Elbert M. Brock 180,1956-05-08,"skin, study; skull",female,47.976,-123.118,13393,123,60,13,9,,6.3,mm,mm,mm,mm,,g,no emb.,
MVZ:Mamm:86834,Sorex trowbridgii montereyensis,86834,Ronald W. Smith,California,Mendocino County,5 mi NW Yorkville,6570,1939-05-08,"skin, study; skull",female,38.9610275,-123.2707206,1609,107,48,14,6,,,mm,mm,mm,mm,,,,
MVZ:Mamm:19625,Sorex trowbridgii montereyensis,19625,Alfred C. Shelton,California,Marin County,3 mi W Inverness,Alfred C. Shelton 6363,1913-06-08,"skin, study; skull",female,38.1010747,-122.9111073,5283,128,58,15,,,,mm,mm,mm,,,,,
MVZ:Mamm:19624,Sorex trowbridgii montereyensis,19624,Walter P. Taylor,California,Marin County,3 mi W Inverness,Walter P. Taylor 6356,1913-06-08,whole organism (ethanol),male,38.1010747,-122.9111073,5283,110,51.5,14,,,,mm,mm,mm,,,,Testes large,
MVZ:Mamm:177439,Sorex trowbridgii montereyensis,177439,David O. Ribble,California,Monterey County,"Robertson Creek, Hastings Natural History Reservation",David O. Ribble 1044,1989-12-03,skull,female,36.37618496,-121.5484028,27,,,,,,,,,,,,,,
MVZ:Mamm:29255,Sorex trowbridgii montereyensis,29255,Halstead G. White,California,Monterey County,2 mi S Monterey,Halstead G. White 3281,1919-02-12,"skin, study; skull",male,36.57092,-121.898014,161,108,50,14,6,,7.8,mm,mm,mm,mm,,g,ad.,
MVZ:Mamm:191620,Sorex trowbridgii montereyensis,191620,"James L. Patton, Gary M. Fellers",California,Marin County,"Stewart Trail at junction Greenpick trail, 5.2 km S Olema, Point Reyes National Seashore",James L. Patton 17069,1998-06-25,skeleton; tissue (frozen),female,37.9936085,-122.7860072,4429,,,,,,,,,,,,,,
MVZ:Mamm:191611,Sorex trowbridgii montereyensis,191611,"James L. Patton, Gary M. Fellers",California,Marin County,"Stewart Trail at junction Greenpick trail, 5.2 km S Olema, Point Reyes National Seashore",James L. Patton 17060,1998-06-25,skeleton; tissue (frozen),female,37.9936085,-122.7860072,4429,,,,,,,,,,,,,,
MVZ:Mamm:208846,Sorex trowbridgii mariposae,208846,James L. Patton,California,Shasta County,"Trapsite R-2, Lassen Volcanic National Park",James L. Patton 21820,2004-09-06,"skeleton; skull; tissue (ethanol, 95%)",male,40.5205994,-121.474732,312,108,50,13,7,,3.9,mm,mm,mm,mm,,g,,
MVZ:Mamm:191617,Sorex trowbridgii montereyensis,191617,"James L. Patton, Gary M. Fellers",California,Marin County,"Stewart Trail at junction Greenpick trail, 5.2 km S Olema, Point Reyes National Seashore",James L. Patton 17066,1998-06-25,skeleton; tissue (frozen),male,37.9936085,-122.7860072,4429,,,,,,,,,,,,,,
MVZ:Mamm:191618,Sorex trowbridgii montereyensis,191618,"James L. Patton, Gary M. Fellers",California,Marin County,"Stewart Trail at junction Greenpick trail, 5.2 km S Olema, Point Reyes National Seashore",James L. Patton 17067,1998-06-25,skeleton; tissue (frozen),female,37.9936085,-122.7860072,4429,,,,,,,,,,,,,,
MVZ:Mamm:177359,Sorex trowbridgii montereyensis,177359,David O. Ribble,California,Monterey County,"Madrone Canyon, Hastings Natural History Reservation",David O. Ribble 943,1989-02-02,"skin, study; skull",male,36.4083608,-121.5201552,1814,100,51,15,8,,5.75,mm,mm,mm,mm,,g,t = 8x4 mm (yellow),
MVZ:Mamm:219012,Sorex trowbridgii montereyensis,219012,"Ilona Lunenburg, Andrea Swei",California,Marin County,"Marin Municipal Water District, Fairfax",111,2006-06-30,skeleton; tissue (frozen),female,37.9573472222,-122.600725,1413,110,45,14,7,,6.8,mm,mm,mm,mm,,g,6 big nipples,
MVZ:Mamm:19296,Sorex trowbridgii mariposae,19296,Joseph Grinnell,California,Placer County,Cisco,Joseph Grinnell 2411,1913-09-27,"skin, study; skull",male,39.3016611,-120.5446154,143,115,49,14,,,,mm,mm,mm,,,,,
MVZ:Mamm:101304,Sorex trowbridgii montereyensis,101304,,California,Marin County,Inverness,43,1944-05-18,"skin, study; skull",male,38.1011,-122.8558,998,116,52,15,4,,5.6,mm,mm,mm,mm,,g,,
MVZ:Mamm:177956,Sorex trowbridgii humboldtensis,177956,Martin G. Raphael,California,Humboldt County,"Six Rivers National Forest, Ammon Prairie, 7.4 km S, 1.6 km W Salyer",Martin G. Raphael 261,1982-12-01,skull,unknown,40.95773,-123.60246,3536,108,45,12,7,,,mm,mm,mm,mm,,,,
MVZ:Mamm:128527,Sorex trowbridgii montereyensis,128527,,California,Marin County,"0.75 mi S Kehoe Ranch, 4.5 mi W, 3.5 mi N Inverness",94,1955-09-26,"skin, study; skull",female,38.1651032,-122.9395236,2548,109,43,13,7,,,mm,mm,mm,mm,,,No embryo,
MVZ:Mamm:178289,Sorex trowbridgii trowbridgii,178289,Martin G. Raphael,California,Siskiyou County,"Klamath National Forest, Rock Creek, 12.4 km N, 7.2 km W Somes Bar",Martin G. Raphael 1598,1983-03-03,skull,male,41.49326,-123.57586,597,120,52,14,7,,,mm,mm,mm,mm,,,,
MVZ:Mamm:178204,Sorex trowbridgii trowbridgii,178204,Martin G. Raphael,California,Siskiyou County,"Klamath National Forest, Sandy Bar Creek, 13.6 km N, 3.7 km E Somes Bar",Martin G. Raphael 479,1982-12-14,skull,male,41.50407,-123.44556,864,106,53,13,8,,,mm,mm,mm,mm,,,,
MVZ:Mamm:178194,Sorex trowbridgii trowbridgii,178194,Martin G. Raphael,California,Siskiyou County,"Klamath National Forest, Sandy Bar Creek, 13.6 km N, 3.7 km E Somes Bar",Martin G. Raphael 441,1982-12-14,skull,unknown,41.50407,-123.44556,864,105,47,13,,,,mm,mm,mm,,,,,
MVZ:Mamm:178213,Sorex trowbridgii trowbridgii,178213,Martin G. Raphael,California,Siskiyou County,"Klamath National Forest, Sandy Bar Creek, 13.6 km N, 3.7 km E Somes Bar",Martin G. Raphael 493,1982-12-14,skull,unknown,41.50407,-123.44556,864,121,55,14,,,,mm,mm,mm,,,,,
MVZ:Mamm:183416,Sorex trowbridgii montereyensis,183416,,California,Alameda County,Berkeley,,1929-06-08,skeleton; skull,female,37.871028,-122.277108,2257,,,,,,,,,,,,,,
MVZ:Mamm:81014,Sorex trowbridgii trowbridgii,81014,Morris M. Green,British Columbia,,"Vedder Creek, 18 mi S Chilliwack",Morris M. Green 500,1926-07-14,"skin, study; skull",male,49.1,-121.9667,4632,121,58.5,14,,,,mm,mm,mm,,,,,
MVZ:Mamm:178285,Sorex trowbridgii trowbridgii,178285,Martin G. Raphael,California,Siskiyou County,"Klamath National Forest, Rock Creek, 12.4 km N, 7.2 km W Somes Bar",Martin G. Raphael 1591,1983-03-03,skull,unknown,41.49326,-123.57586,597,112,52,12,5,,,mm,mm,mm,mm,,,,
MVZ:Mamm:95852,Sorex trowbridgii trowbridgii,95852,Ward C. Russell,Washington,Cowlitz County,6 mi E mouth Kalama River,Ward C. Russell 8339,1941-06-24,"skin, study; skull",female,46.0339,-122.74447206,32221,124,56,14,7,,4.9,mm,mm,mm,mm,,g,,
MVZ:Mamm:178540,Sorex trowbridgii humboldtensis,178540,Martin G. Raphael,California,Trinity County,"Six Rivers National Forest, South Fork, 6.4 km S, 1.6 km E Salyer",Martin G. Raphael 1554,1983-05-05,skull,male,40.83264,-123.56434,2098,97,44,12,5,,,mm,mm,mm,mm,,,,
MVZ:Mamm:199169,Sorex trowbridgii mariposae,199169,,California,Shasta County,"Trapsite F-1, Lassen Volcanic National Park",673,2001-07-16,skeleton; tissue (frozen),unknown,40.5098261,-121.4571229,312,,,,,,,,,,,,,,
MVZ:Mamm:101778,Sorex trowbridgii humboldtensis,101778,"Seth B. Benson, Malcolm T. Jollie",California,Mendocino County,"Clarke Ranch, 8 mi SW Laytonville",8901,1945-03-25,"skin, study; skull",female,39.6863371,-123.4851937,1609,122,50,13,9,4,7,mm,mm,mm,mm,mm,g,"3 embs, 8mm",
MVZ:Mamm:200614,Sorex trowbridgii mariposae,200614,James L. Patton,California,Shasta County,"Trapsite R-2, Lassen Volcanic National Park",James L. Patton 19686,2002-08-12,skeleton; tissue (ethanol),female,40.5205994,-121.474732,312,105,50,12,5,,3,mm,mm,mm,mm,,g,,
MVZ:Mamm:178186,Sorex trowbridgii trowbridgii,178186,Martin G. Raphael,California,Siskiyou County,"Klamath National Forest, Offield Mt., 3.2 km N, 2.1 km E Somes Bar",Martin G. Raphael 296,1982-12-09,skull,unknown,41.41043,-123.46469,597,,48,12,,,,,mm,mm,,,,,
MVZ:Mamm:88560,Sorex trowbridgii montereyensis,88560,William M. Longhurst,California,Napa County,Huichica Creek,William M. Longhurst 494,1939-09-23,"skin, study; skull",female,38.2500657,-122.3616331,3980,115,45,14,7,,4.8,mm,mm,mm,mm,,g,no embs.,
